timestamp,num_requests_running,num_requests_waiting,gpu_cache_usage_perc,prompt_tokens_total,generation_tokens_total,iteration_tokens_total_sum,iteration_tokens_total_count,request_prefill_time_seconds_sum,request_decode_time_seconds_sum,num_preemptions_total,prefix_cache_queries_total,prefix_cache_hits_total
1784672816.0684354,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672816.324661,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672816.5787687,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672816.832733,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672817.0864866,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672817.3400593,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672817.5936909,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672817.847292,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672818.1008298,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672818.354457,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672818.6079128,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672818.8612711,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672819.1151123,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672819.3687747,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672819.622258,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672819.8761127,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672820.1296937,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672820.3831406,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672820.6370168,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672820.8905675,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672821.1439855,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672821.3978336,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672821.6514719,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672821.9047582,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672822.1585603,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672822.412396,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672822.6659412,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672822.919754,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672823.1735532,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672823.427108,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672823.6804998,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672823.9343913,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672824.1881287,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672824.4419823,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672824.6959774,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672824.9498184,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672825.203365,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672825.4571788,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672825.7107575,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672825.964229,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672826.2176368,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672826.4714718,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672826.7251031,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672826.9785564,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672827.2323945,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672827.4859302,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672827.7395535,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672827.9928613,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672828.2460575,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672828.4993703,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672828.7527108,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672829.006102,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672829.2594883,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672829.5128307,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672829.7663496,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672830.0197814,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672830.2731845,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672830.52665,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672830.7800374,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672831.033418,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672831.2869053,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672831.5403388,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672831.7937498,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672832.0471578,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
1784672832.3007562,0.0,0.0,1.8008283810599934e-05,1.0,1.0,2.0,1.0,0.07414425071328878,0.0,0.0,0.0,0.0
