timestamp_s,watts
0.0,16045.923986405975
0.25,15851.012438135382
0.5,15823.825944048875
0.75,15803.053443367759
1.0,15800.97737161855
1.25,15808.299885121643
1.5,15724.58696428335
1.75,15749.011905975567
2.0,15671.04501656152
2.25,16753.67084233206
2.5,16731.38568481015
2.75,16722.33323783376
3.0,16695.269046004556
3.25,16733.57354697678
3.5,16791.947825062132
3.75,16811.885735990283
4.0,16780.573570555003
4.25,16781.2202627043
4.5,16746.74286592343
4.75,16730.150639260268
5.0,16708.22204390851
5.25,16707.894063470456
5.5,16705.409209190526
5.75,16705.409209190526
6.0,16694.43542379851
6.25,16676.42495470868
6.5,16717.053706568906
6.75,16702.59688132048
7.0,16385.887914365856
7.25,14297.316720306997
7.5,14312.959584431492
7.75,13780.247776343213
8.0,13811.698421705312
8.25,13827.031595030425
8.5,14694.722877058806
8.75,16727.686353203702
9.0,16745.825819939615
9.25,16683.589960781752
9.5,16662.37049506083
9.75,16596.92348045957
10.0,15404.417624294436
10.25,15355.791964217215
10.5,14696.79466513022
10.75,15159.665517929068
11.0,15961.797288149122
11.25,15977.45990463936
11.5,15929.974952860604
11.75,15905.24342215887
12.0,16267.94347125824
12.25,16068.76412916419
12.5,16058.444961837808
12.75,15723.850311340082
13.0,15762.480409926658
13.25,15787.60296122661
13.5,15703.675386569146
13.75,15115.247015309844
14.0,12422.372863707871
14.25,11894.804308516226
14.5,13172.714989615699
14.75,13724.532962399255
15.0,13783.561791225995
15.25,15124.274257112123
15.5,15386.33322745338
15.75,14530.260936531626
16.0,16341.357080931855
16.25,16380.267408499858
16.5,15879.848182059965
16.75,15728.730247788355
17.0,15832.767506195507
17.25,15737.995155163951
17.5,15547.031707753194
17.75,15610.440094614974
18.0,15540.369603631914
18.25,15053.525810052855
18.5,15095.249440103806
18.75,15103.222291539141
19.0,15149.351249058258
19.25,14536.636997864858
19.5,14188.960419468895
19.75,14044.103378931886
20.0,13922.439949259902
20.25,14152.473056212824
20.5,14007.971011627076
20.75,14068.607689336144
21.0,14585.333715713816
21.25,15634.523357171078
21.5,16355.375896507983
21.75,14674.98908299264
22.0,14698.876387420883
22.25,16638.086467420268
22.5,16660.761617939548
22.75,16695.004131767775
23.0,16705.640497648346
23.25,16680.13265546161
23.5,16717.933837878678
23.75,16804.20241043365
24.0,16805.246285527377
24.25,16735.17657478081
24.5,16773.570199886533
24.75,16787.23306574311
25.0,16813.439021809987
25.25,16756.19799534647
25.5,16753.32315888832
25.75,16710.061805214245
26.0,16766.713465414527
26.25,15383.471676187433
26.5,15383.47167618769
26.75,16708.301035748085
27.0,16759.054156359438
27.25,16767.005814284053
27.5,16755.11346369623
27.75,16736.533682864007
28.0,16757.14179808983
28.25,16661.29910658133
28.5,16721.628197568803
28.75,16348.171496085017
29.0,15336.790271794505
29.25,14472.51534395209
29.5,14634.533774073676
