Request Time,Model,Data Source,Poisson Arrival Rate,Tensor Parallel Size,Input Tokens,Output Tokens,E2E Latency,Batch Size,Effective Batch Size,Prefill Tokens,Decode Tokens,Prefill Throughput,Decode Throughput
1745578610.7061636,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,1,56,348,4.337619066238403,1.0,7.85111763226827,683.0,452.0,39995.556573696034,105.50829612550382
1745578617.8107376,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,1,147,88,1.1580140590667725,1.0,7.848089708923175,187.0,179.0,8687.144388077028,161.64468069616325
1745578613.6693814,meta-llama/Llama-3.1-8B-Instruct,theoremqa,0.125,1,547,1305,16.165100812911987,0.0,7.838485156047733,774.0,1499.0,9179.229145854028,69.77143943584728
1745578645.0960464,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,1,50,152,1.8671543598175049,0.0,7.836977458772341,90.0,152.0,5276.6738938245435,83.24198151103705
1745578647.7753284,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,1,48,144,1.7542543411254883,0.0,7.835554130237712,88.0,144.0,5823.906766395069,83.80632678430231
1745578653.8861644,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,1,14,83,1.0240199565887451,0.0,7.8347392382397665,54.0,83.0,3783.507690481861,83.95669425493037
1745578655.2460797,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,1,61,180,2.192613124847412,0.0,7.832947176985505,101.0,180.0,6270.096123539916,83.46202017652578
1745578663.6457746,meta-llama/Llama-3.1-8B-Instruct,reclor,0.125,1,135,115,1.4321415424346924,0.0,7.8319780660905,175.0,115.0,7142.263605694544,82.96776407810724
1745578665.7710633,meta-llama/Llama-3.1-8B-Instruct,guanaco,0.125,1,81,434,5.298850059509277,0.0,7.827468601898553,121.0,434.0,7375.83827903477,82.4852726279707
1745578672.243099,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,1,36,411,4.982276439666748,0.0,7.823142693257191,76.0,411.0,5113.910332894199,83.07822092008139
1745578687.8026075,meta-llama/Llama-3.1-8B-Instruct,airoboros,0.125,1,50,679,8.656904697418213,1.0,7.816117638122247,90.0,1361.0,5715.164941460884,158.06013508355224
1745578686.279772,meta-llama/Llama-3.1-8B-Instruct,MATH/PRM-800K,0.125,1,224,823,10.43730115890503,0.0,7.81589112632037,354.0,1502.0,8298.607528000406,79.05576788354621
1745578699.1516917,meta-llama/Llama-3.1-8B-Instruct,ARB,0.125,1,71,490,6.009129762649536,0.0,7.810784057936639,110.0,490.0,5920.498045060423,82.09352643319329
