t_bin,time_s,power_w
0,0.0,3079.1950828288905
1,0.25,1730.0834914395443
2,0.5,3018.9372660068702
3,0.75,1353.7998127978628
4,1.0,2669.7677433471476
5,1.25,2524.90232330891
6,1.5,3017.0201260608314
7,1.75,3015.127494947136
8,2.0,2984.6237116521997
9,2.25,3039.373841572762
10,2.5,2995.0264008760037
11,2.75,3000.2126957134465
12,3.0,3021.3718780286463
13,3.25,2992.367052643472
14,3.5,3198.6196296839803
15,3.75,3025.109511012716
16,4.0,3090.2386677027125
17,4.25,3157.7568467078836
18,4.5,2676.2151683202324
19,4.75,3046.584647764143
20,5.0,3023.3951686481573
21,5.25,3123.2811687569033
22,5.5,3034.173095252115
23,5.75,2812.7739219565233
24,6.0,3039.0931692485406
25,6.25,3046.4791126018877
26,6.5,2988.8430423857685
27,6.75,3156.455152400729
28,7.0,3044.194260247465
29,7.25,2937.3059687117293
30,7.5,3006.615819391113
31,7.75,3030.803662220949
32,8.0,3145.3025928608595
33,8.25,3044.0839960170133
34,8.5,3010.244483733637
35,8.75,3199.448491283018
36,9.0,3073.252039159849
37,9.25,3116.499648588812
38,9.5,2987.093528601836
39,9.75,2994.0853637890973
40,10.0,3039.026888931089
41,10.25,3016.1722922327076
42,10.5,2918.079637676628
43,10.75,3029.67469809584
44,11.0,3055.6220119005247
45,11.25,3052.0461190052865
46,11.5,3000.256081065569
47,11.75,3141.578470022533
48,12.0,3140.090220750964
49,12.25,2998.681805763346
50,12.5,3054.832260591811
51,12.75,2936.3976696233503
52,13.0,3034.734821225245
53,13.25,3024.9766548863254
54,13.5,3086.620691095313
55,13.75,3050.842007773888
56,14.0,3051.030392915029
57,14.25,3012.761599730569
58,14.5,3021.455439478208
59,14.75,3031.799760079624
60,15.0,3034.6788497057296
61,15.25,3276.351972822443
62,15.5,3017.847705063166
63,15.75,2990.7064527077537
64,16.0,3051.125655899927
65,16.25,3132.2209851455755
66,16.5,2987.3455298695653
67,16.75,3015.9335066035997
68,17.0,3119.9472978680196
69,17.25,3121.2107859728703
70,17.5,2988.633098965091
71,17.75,3014.843291546282
72,18.0,3018.467306113044
73,18.25,3034.018628308789
74,18.5,3040.3492797461417
75,18.75,2976.916824611663
76,19.0,3022.2573995068583
77,19.25,3090.4630143186155
78,19.5,2987.8317788499776
79,19.75,3063.4159798801174
80,20.0,2954.305152708626
81,20.25,3025.6609774847298
82,20.5,2996.6730921912
83,20.75,3002.381704621368
84,21.0,2991.2349275387032
85,21.25,3023.2058163491806
86,21.5,3008.2565842725226
87,21.75,3002.5725574032977
88,22.0,2847.460655646365
89,22.25,2948.1863594484134
90,22.5,2555.438763173395
91,22.75,3040.7149128037613
92,23.0,3037.1180454711666
93,23.25,3025.704385926308
94,23.5,2992.5556267034785
95,23.75,3040.066489740385
96,24.0,3002.4942893485013
97,24.25,2974.101500992378
98,24.5,3067.7816524773993
99,24.75,3136.5816248662422
100,25.0,2940.8724619489835
101,25.25,3028.4474466975985
102,25.5,3045.7358743227533
103,25.75,3019.560766711224
104,26.0,3008.558482290271
105,26.25,3015.747502042711
106,26.5,3028.291471341028
107,26.75,3054.1596127686716
108,27.0,3023.147033450176
109,27.25,3027.7309563484573
110,27.5,3007.198023085045
111,27.75,3031.3049923914077
112,28.0,3092.2069886476015
113,28.25,3060.805422128299
114,28.5,3065.775885922537
115,28.75,3076.2984723397512
116,29.0,2721.741689571062
117,29.25,3010.915124562001
118,29.5,2993.07272331404
119,29.75,3162.055422124503
120,30.0,3031.6417485481047
121,30.25,3029.5499114677887
122,30.5,3102.0547908050858
123,30.75,2966.9043494106704
124,31.0,3028.908272886837
125,31.25,2995.4069141511154
126,31.5,3026.990782640313
127,31.75,3011.7990652258736
128,32.0,3007.47927575637
129,32.25,3020.6786306743616
130,32.5,3141.8786264934533
131,32.75,3011.9727722819093
132,33.0,3079.8960187519538
133,33.25,2991.2184481274876
134,33.5,3069.214876913979
135,33.75,3096.3607408476723
136,34.0,2946.597423494775
137,34.25,3056.716754267637
138,34.5,2955.9736354375796
139,34.75,3186.844397488462
