t_bin,time_s,power_w
0,0.0,1672.1329277819386
1,0.25,1574.977959521857
2,0.5,2085.761316749999
3,0.75,2496.6272222152356
4,1.0,2040.9794876688293
5,1.25,2952.469419939718
6,1.5,2969.3776862388313
7,1.75,2754.6347096009467
8,2.0,3029.0572015179573
9,2.25,2627.455191014868
10,2.5,2999.3605872157837
11,2.75,3009.6019246027927
12,3.0,2950.9453207631764
13,3.25,2979.1429077963503
14,3.5,2998.0020800523184
15,3.75,3110.3178010547535
16,4.0,2983.292300920482
17,4.25,3000.319743164656
18,4.5,3074.068493935394
19,4.75,3042.4575404466536
20,5.0,2663.3652493319155
21,5.25,3023.5222083720328
22,5.5,3026.467484366202
23,5.75,3016.7358172970353
24,6.0,3037.5386133268175
25,6.25,2994.744039555046
26,6.5,2650.6011105437747
27,6.75,3078.768097932173
28,7.0,2861.3554922487183
29,7.25,2985.3232969737464
30,7.5,3012.6057353396554
31,7.75,2752.5509620189227
32,8.0,3009.271021574259
33,8.25,3098.8203108386774
34,8.5,3019.704068416765
35,8.75,3156.91859986324
36,9.0,3041.09111086382
37,9.25,3009.35068706019
38,9.5,3061.647111139931
39,9.75,2942.0238440548433
40,10.0,3138.6081425129437
41,10.25,3098.777544560363
42,10.5,3003.3225894319344
43,10.75,3131.611096628342
44,11.0,3015.535597687119
45,11.25,3070.163925322845
46,11.5,3037.8674891414057
47,11.75,2451.0972045625126
48,12.0,3100.527811045971
49,12.25,3030.2709828241577
50,12.5,3017.538717403142
51,12.75,2756.0716045074264
52,13.0,3089.0781243071865
53,13.25,2939.3580523175283
54,13.5,3149.384854883915
55,13.75,2987.779906099654
56,14.0,2976.6342259384983
57,14.25,3044.6714391143114
58,14.5,2997.0451486136635
59,14.75,3001.7363205489614
60,15.0,2989.889002981679
61,15.25,3112.160672262314
62,15.5,3005.8308169425627
63,15.75,3005.7275588501125
64,16.0,3072.2585236641194
65,16.25,2996.5282224978005
66,16.5,3094.2577293379695
67,16.75,2779.9068357602714
68,17.0,3168.3918388099187
69,17.25,3033.531068995603
70,17.5,3032.7768891455266
71,17.75,3277.8558469207774
72,18.0,3128.0595319332247
73,18.25,3015.3367519801895
74,18.5,2896.532680478758
75,18.75,2992.9555947108447
76,19.0,2918.3175376486734
77,19.25,3032.601516929015
78,19.5,3001.973026401478
