t_bin,time_s,power_w
0,0.0,944.0421079326421
1,0.25,956.1472213914072
2,0.5,1354.1908659046107
3,0.75,1540.973001751943
4,1.0,1002.6614838712529
5,1.25,1442.6670455006208
6,1.5,1066.2719704281385
7,1.75,977.4094329173594
8,2.0,965.3730185899038
9,2.25,966.5513648411534
10,2.5,955.2294397596094
11,2.75,970.1400901822772
12,3.0,962.0798890012799
13,3.25,950.8439308911821
14,3.5,955.9707380194245
15,3.75,963.1321089037613
16,4.0,973.7196116086877
17,4.25,960.2854435178193
18,4.5,966.3899104010403
19,4.75,983.0060225357387
20,5.0,952.1941283364986
21,5.25,947.3636700411613
22,5.5,971.6804911765689
23,5.75,965.723813217351
24,6.0,959.859970152728
25,6.25,963.8221611887135
26,6.5,957.3339220377883
27,6.75,966.5797237196501
28,7.0,957.268528214378
29,7.25,969.6873918352086
30,7.5,948.144520125864
31,7.75,952.0159393966288
32,8.0,962.2186475189222
33,8.25,955.8111473519198
34,8.5,968.5550750311298
35,8.75,960.4910823646081
36,9.0,955.0257110970254
37,9.25,963.2510627229041
38,9.5,1552.1995096498777
39,9.75,1791.0303991844532
40,10.0,2580.850383792942
41,10.25,2934.1493145935465
42,10.5,2942.5544701137346
43,10.75,2956.9390713653756
44,11.0,2977.5429995596983
45,11.25,2968.4636686263398
46,11.5,2999.5835355001577
47,11.75,2986.8110858951627
48,12.0,2949.7829137569483
49,12.25,2996.367737046272
50,12.5,2984.484815027039
51,12.75,2943.1205817487325
52,13.0,2962.4916397168076
53,13.25,2927.8976027525036
54,13.5,2384.6401418426676
55,13.75,1755.365396609465
56,14.0,1244.530525423418
57,14.25,968.7541066117273
58,14.5,957.5858530289215
59,14.75,965.2112316184542
60,15.0,957.092173385596
61,15.25,968.4622672576295
62,15.5,942.6089888799804
63,15.75,964.7354726873426
64,16.0,974.7457729625966
65,16.25,967.4218734749774
66,16.5,960.7984653154735
67,16.75,966.9703432683608
68,17.0,951.8323346041562
69,17.25,951.9869449319528
70,17.5,957.1542019130247
71,17.75,959.4614209448686
72,18.0,971.6392151263944
73,18.25,951.3015114422647
74,18.5,972.0173931932852
75,18.75,943.8797064536485
76,19.0,952.4708861483641
77,19.25,960.6722270609134
78,19.5,973.7314714551804
79,19.75,954.363986558034
80,20.0,937.6366638883354
81,20.25,965.6637039569382
82,20.5,960.7536006471493
83,20.75,949.2392481370576
84,21.0,949.6576702262239
85,21.25,953.464117317576
86,21.5,962.1430907087138
87,21.75,968.3222592209079
88,22.0,944.9044435693373
89,22.25,986.090927823472
90,22.5,960.6515615262666
91,22.75,956.987245106542
92,23.0,968.4189537478857
93,23.25,962.2512289099827
94,23.5,986.602328641642
95,23.75,973.0420407163791
96,24.0,957.0274402512549
97,24.25,956.7846313354477
98,24.5,955.608470441638
99,24.75,957.3162298022156
100,25.0,968.4055689256395
101,25.25,953.9859693597973
102,25.5,978.6816854235507
103,25.75,960.1480309911759
104,26.0,959.4501904730482
105,26.25,971.4155654602654
106,26.5,939.3991317103561
107,26.75,950.8045357475005
108,27.0,967.5827554652205
109,27.25,961.1587031275778
110,27.5,960.8997661199833
111,27.75,965.3698823731313
112,28.0,954.4571852955139
113,28.25,1155.2904323718549
114,28.5,1443.968074649795
115,28.75,1750.0066227580637
116,29.0,2953.9264304048893
117,29.25,2930.933150983842
118,29.5,2936.413750318235
119,29.75,2989.889002981679
120,30.0,2921.9501115512567
121,30.25,1927.0182959242545
122,30.5,1098.517863984185
123,30.75,1168.864235829618
124,31.0,950.5578780231226
125,31.25,966.990974864108
126,31.5,962.5801451725494
127,31.75,962.4092085298996
128,32.0,969.2276288242083
129,32.25,968.8471081023507
130,32.5,981.1274313856793
131,32.75,977.5701306188398
132,33.0,942.2905965505323
133,33.25,970.8022439797248
134,33.5,948.7553120910272
135,33.75,945.370341913871
136,34.0,968.7586242182824
137,34.25,953.3050486238621
138,34.5,1580.1975743283838
139,34.75,2136.455700209649
140,35.0,2654.361649837844
141,35.25,2931.8019242592636
142,35.5,2962.738944951029
143,35.75,2985.43162740046
144,36.0,2967.8522793745838
145,36.25,1791.7654104444805
146,36.5,1536.3444442278276
147,36.75,1157.5805558655584
148,37.0,982.0859363658534
149,37.25,970.7489602255946
150,37.5,970.2909925302405
151,37.75,974.1336682509447
152,38.0,957.6028986808985
153,38.25,966.2268549772907
154,38.5,966.3432530367154
155,38.75,950.3017387696128
156,39.0,1178.8063078839489
157,39.25,967.1505121039238
158,39.5,949.177628521919
159,39.75,969.8183761329783
160,40.0,969.2779000325788
161,40.25,972.2844952863933
162,40.5,952.5110572799023
163,40.75,962.154918550701
164,41.0,976.8704083172313
165,41.25,969.6473479146389
166,41.5,952.3617537398928
167,41.75,963.440615482172
168,42.0,976.5082067026506
169,42.25,960.1426041064515
170,42.5,965.1397398608995
171,42.75,989.0556469748079
172,43.0,960.5664006940923
173,43.25,959.7872362497445
174,43.5,949.9664973024593
175,43.75,953.755351107946
176,44.0,977.1923443865421
177,44.25,959.42331219343
178,44.5,947.9656027644592
179,44.75,950.747434998041
180,45.0,960.9892259232815
181,45.25,969.2842150866146
182,45.5,952.7738874476713
183,45.75,968.7001473983292
184,46.0,955.5510525603622
185,46.25,964.768981761358
186,46.5,966.5435426912181
187,46.75,967.4909696687055
188,47.0,956.1149984216066
189,47.25,958.9712282116122
190,47.5,966.3389433432034
191,47.75,946.6413536480602
192,48.0,1205.3592438374496
193,48.25,1685.9407474912607
194,48.5,1341.44922324705
195,48.75,1171.737246161031
196,49.0,1148.441120806148
197,49.25,962.2291120851971
198,49.5,952.6543449966556
199,49.75,958.3681892084797
200,50.0,965.1099183355676
201,50.25,963.7039912958077
202,50.5,949.1991787157003
203,50.75,957.0342111637399
204,51.0,937.4737471354138
205,51.25,969.3270230481513
206,51.5,954.7407851398016
207,51.75,963.1566845415564
208,52.0,948.5116390954782
209,52.25,959.5882709390607
210,52.5,965.3691670438468
211,52.75,971.2089421953224
212,53.0,945.5861519636957
213,53.25,969.6650896204965
214,53.5,958.6400297938475
215,53.75,951.9531421069398
216,54.0,965.6271190933431
217,54.25,957.1914077855434
218,54.5,957.1616408598121
219,54.75,952.7016828219254
220,55.0,962.8246056978551
221,55.25,960.7788689427375
222,55.5,958.4721830969637
223,55.75,949.922571790278
224,56.0,954.7670616273056
225,56.25,964.7552182195328
226,56.5,974.329417315211
227,56.75,960.0581596540076
228,57.0,975.798917173766
229,57.25,960.2296230410009
230,57.5,948.4296581409509
231,57.75,967.2449691178278
232,58.0,949.7915436038796
233,58.25,964.7391688000596
234,58.5,972.0410161623307
235,58.75,956.9790133981523
236,59.0,959.3808742742624
237,59.25,987.3066737671254
238,59.5,962.9616471751115
239,59.75,963.2361378012439
240,60.0,968.8831226161243
241,60.25,959.279641096151
242,60.5,959.3899251132029
243,60.75,964.5191408125154
244,61.0,934.2301380819022
245,61.25,975.8195355560101
246,61.5,948.7028163033243
247,61.75,948.5854101542025
248,62.0,966.2491945355773
249,62.25,960.6582744027805
250,62.5,946.7147621527735
251,62.75,962.6795384271617
252,63.0,947.9163353581977
253,63.25,952.7624981260142
254,63.5,943.9559933290128
255,63.75,951.3393417914551
256,64.0,964.7057202755379
257,64.25,961.7114706829037
258,64.5,963.7443758552205
259,64.75,970.4317412615898
260,65.0,959.8992710674244
261,65.25,953.1617964825556
262,65.5,957.3123810680631
263,65.75,978.35435678648
264,66.0,960.7314008614997
265,66.25,963.8510084986058
266,66.5,959.3148049527792
267,66.75,963.0406986019929
268,67.0,965.0716793353417
269,67.25,960.2647990829304
270,67.5,958.6727784104952
271,67.75,951.8341502624481
272,68.0,951.1308959948441
273,68.25,964.803881922285
274,68.5,968.5290241224365
275,68.75,970.4348959696797
276,69.0,960.9507927995174
277,69.25,951.361465640684
278,69.5,967.2371320151052
279,69.75,967.0796686136695
280,70.0,943.9669527784806
281,70.25,969.1209383123203
282,70.5,966.7178117134893
283,70.75,978.5424998322994
284,71.0,948.0701890591837
285,71.25,946.4030607581632
286,71.5,968.94703885468
287,71.75,940.7852481832358
288,72.0,952.4056389481183
289,72.25,948.4709042826777
290,72.5,949.3360090101008
291,72.75,939.593495267494
292,73.0,957.795890328202
293,73.25,971.0261669148844
294,73.5,965.2117699110378
295,73.75,965.2593457636256
296,74.0,956.5094044640755
297,74.25,976.1809240225123
298,74.5,966.1706686356376
299,74.75,971.8799404650274
300,75.0,943.5332682306425
301,75.25,964.1968899459563
302,75.5,947.982902539422
303,75.75,1228.3618309468459
304,76.0,962.6217108181735
305,76.25,948.185740976088
306,76.5,962.3998087202142
307,76.75,973.1337372864656
308,77.0,965.9583333769277
309,77.25,966.9461521417106
310,77.5,951.1113046187263
311,77.75,953.1181725785794
312,78.0,948.4070498769522
313,78.25,961.9699638382506
314,78.5,973.492440387494
315,78.75,965.2832920452597
316,79.0,960.5244425577209
317,79.25,948.35418282805
318,79.5,965.3914454112294
319,79.75,957.9625621073255
320,80.0,939.8146832651998
321,80.25,941.737309260937
322,80.5,956.869103818092
323,80.75,950.8236578924153
324,81.0,978.5581603209267
325,81.25,960.9545067637007
326,81.5,949.2730379973269
327,81.75,955.2651690325567
328,82.0,977.9241468125427
329,82.25,950.2635207828487
330,82.5,968.9755567992892
331,82.75,965.3600816920159
