t_bin,time_s,power_w
0,0.0,970.8101694411828
1,0.25,962.9537307031555
2,0.5,964.276902912495
3,0.75,975.782368502141
4,1.0,1225.2092430948114
5,1.25,2418.7711977035265
6,1.5,2477.577765476217
7,1.75,2994.8405045097716
8,2.0,2984.5567523072164
9,2.25,2963.0428736989834
10,2.5,2958.7544189377813
11,2.75,2922.517146667445
12,3.0,2960.887186963812
13,3.25,2927.236835919598
14,3.5,2927.569238181526
15,3.75,2969.961482400383
16,4.0,2950.947265529415
17,4.25,2965.4477202531257
18,4.5,2937.621474843151
19,4.75,2983.902674398281
20,5.0,2957.1331232147854
21,5.25,2983.561529079987
22,5.5,2970.5420093202647
23,5.75,2957.676823384483
24,6.0,2941.3792180218065
25,6.25,2954.2910742596564
26,6.5,3102.640722422145
27,6.75,3031.4735007263666
28,7.0,2990.4485349139823
29,7.25,2979.459225819244
30,7.5,2948.0782261780523
31,7.75,2974.1323535278557
32,8.0,2935.8360865051536
33,8.25,2969.641147557196
34,8.5,2933.327216053969
35,8.75,2956.7681896117533
36,9.0,2945.9486282986227
37,9.25,3010.1677293317257
38,9.5,3004.078378286696
39,9.75,2949.6054888045437
40,10.0,2909.4281791655158
41,10.25,2975.685112211592
42,10.5,2977.8391403924493
43,10.75,2942.2843413098744
44,11.0,2918.564084763204
45,11.25,3002.3422015509313
46,11.5,2977.482892353839
47,11.75,2969.328891577528
48,12.0,2945.889801000864
49,12.25,3035.7990337615884
50,12.5,2993.7878363771933
51,12.75,2937.984166440718
52,13.0,3026.640184777284
53,13.25,2951.065333920854
54,13.5,3003.5878220472437
55,13.75,2889.8973480559703
56,14.0,3030.900537898213
57,14.25,3023.370624690432
58,14.5,2909.3702661623133
59,14.75,2968.691062111037
60,15.0,2953.1298125537264
61,15.25,2960.552317736955
62,15.5,2977.4216001006157
63,15.75,2934.7627407329387
64,16.0,2861.9389473726596
65,16.25,2437.10919048292
66,16.5,1716.1260475431436
67,16.75,1830.5283561955723
68,17.0,967.7639348248175
69,17.25,954.4222905562009
70,17.5,980.223897162361
71,17.75,948.4554698528127
72,18.0,955.5028589934013
73,18.25,950.0171923108638
74,18.5,959.4383870323115
75,18.75,972.3939546864718
76,19.0,974.7507779486083
77,19.25,1248.0640316367128
78,19.5,953.8993212227304
79,19.75,954.5090682121594
80,20.0,953.9670513019447
81,20.25,970.9794387454995
82,20.5,950.6505540340933
83,20.75,970.0138838891497
84,21.0,960.2055305512947
85,21.25,962.4429470680487
86,21.5,977.0897337441845
87,21.75,955.3649873549327
88,22.0,978.7298182332532
89,22.25,945.1521259891108
90,22.5,951.5446194652617
91,22.75,927.979673914009
92,23.0,952.3972064652334
93,23.25,966.9346252094581
94,23.5,1291.048742211801
95,23.75,963.9159075971465
96,24.0,963.4820435794907
97,24.25,991.4765282094846
98,24.5,946.055432063417
99,24.75,963.8843622168437
100,25.0,975.2976653808971
101,25.25,956.5807457252849
102,25.5,946.6925310763767
103,25.75,943.7982975984147
104,26.0,953.1202176757836
105,26.25,977.8312795869791
106,26.5,958.2906385071834
107,26.75,949.2138935665853
108,27.0,953.8984489694681
109,27.25,955.2752157092721
110,27.5,963.4658784061183
111,27.75,953.345826126369
112,28.0,950.83204163837
113,28.25,958.5062681817126
114,28.5,965.6859305110754
115,28.75,968.401435181094
116,29.0,966.5809368492952
117,29.25,955.5600029141715
118,29.5,942.0293513905605
119,29.75,951.8315879371011
120,30.0,963.6677916218772
121,30.25,945.9810488805161
122,30.5,963.3238109240464
123,30.75,954.1115896243973
124,31.0,954.1969993624554
125,31.25,972.8016270587765
126,31.5,962.9533236425123
127,31.75,975.5431058533408
128,32.0,950.292890583044
129,32.25,972.9244521040051
130,32.5,970.50100102847
131,32.75,927.8170651268437
132,33.0,959.5968093679958
133,33.25,977.4232607602049
134,33.5,969.0685063037653
135,33.75,955.7368551042129
136,34.0,958.0167537158978
137,34.25,946.3154557884272
138,34.5,962.8173136999067
139,34.75,940.9568631299496
140,35.0,949.4613832894985
141,35.25,972.797880840872
142,35.5,960.3370457430548
143,35.75,956.5884941758491
144,36.0,959.4039440657544
145,36.25,990.5394311818288
146,36.5,971.8797544057282
147,36.75,952.0816812613317
148,37.0,978.7847152781395
149,37.25,959.5910779238062
150,37.5,968.6493243506803
151,37.75,1539.7491321664038
152,38.0,1867.6183723949014
153,38.25,2875.6400786189824
154,38.5,2632.039544446271
155,38.75,2933.713881071657
156,39.0,2976.222679599819
157,39.25,2924.074932421309
158,39.5,2917.564183874333
159,39.75,2967.2918346792517
160,40.0,2903.8778052469247
161,40.25,2934.4630327623463
162,40.5,2944.236879041489
163,40.75,2987.2041781333405
164,41.0,2925.2059969338725
165,41.25,2970.350431739314
166,41.5,2960.8970732741077
167,41.75,2995.863076079772
168,42.0,3027.829351674828
169,42.25,2991.9549285558264
170,42.5,2921.0282274244023
171,42.75,3017.6832074246745
172,43.0,3003.5336110898675
173,43.25,2846.0580219347185
174,43.5,2454.218672971807
175,43.75,1964.5339317073826
176,44.0,1512.1005608279272
177,44.25,1354.6362341990675
178,44.5,967.7091608407628
179,44.75,959.9985756702891
180,45.0,955.4743001733356
181,45.25,941.4537404908194
182,45.5,962.2664330378891
183,45.75,952.9992855326727
184,46.0,959.120303708105
185,46.25,967.8977625286063
186,46.5,969.5271009229547
187,46.75,968.4228335588846
188,47.0,985.2168481690436
189,47.25,973.3003047638049
190,47.5,952.4049002149651
191,47.75,951.6152669847098
192,48.0,986.0159128241444
193,48.25,953.3096406208018
194,48.5,1168.485695134119
195,48.75,979.6386965543658
196,49.0,979.315696105926
197,49.25,959.9645862063186
198,49.5,963.2070870442313
199,49.75,942.6849875588925
200,50.0,950.6307718627113
201,50.25,956.5684528196816
202,50.5,960.5000030039436
203,50.75,957.0269745094647
204,51.0,962.2269397855454
205,51.25,984.5350259819221
206,51.5,965.638595825327
207,51.75,963.9370291821116
208,52.0,960.5818543257236
209,52.25,958.6823944808599
210,52.5,974.041857524674
211,52.75,949.7242743603086
212,53.0,1155.7187152303518
213,53.25,1846.8715149518564
214,53.5,2358.2890723126325
215,53.75,2956.5072738492067
216,54.0,2976.7966408163206
217,54.25,2983.812996654015
218,54.5,2970.279330388603
219,54.75,2994.561953385764
220,55.0,2993.7073985500892
221,55.25,2961.476943486851
222,55.5,2962.944950564888
223,55.75,2904.4752523803927
224,56.0,2961.600598095761
225,56.25,2953.3645442467796
226,56.5,2910.7481228218458
227,56.75,2942.5726316608484
228,57.0,2977.7312294805834
229,57.25,2922.133089637
230,57.5,2986.2253113353845
231,57.75,2965.513283242395
232,58.0,2715.860407372253
233,58.25,2327.9805656070553
234,58.5,1725.076253095701
235,58.75,951.0225637120607
236,59.0,982.8738474870822
237,59.25,951.6686469417817
238,59.5,952.1949283025706
239,59.75,1366.7687101956078
240,60.0,969.1996489603322
241,60.25,975.052595693895
242,60.5,971.9977568265418
243,60.75,964.6770804933329
244,61.0,946.6069842982687
245,61.25,955.392255773888
246,61.5,962.7314542838743
247,61.75,960.3740268398716
248,62.0,938.118499390559
249,62.25,971.9805292999121
250,62.5,979.488730596347
251,62.75,976.5690622098199
252,63.0,1015.8471888798681
253,63.25,965.3283776761363
254,63.5,937.3125591874018
255,63.75,979.0391121448673
256,64.0,939.3529169040345
257,64.25,965.0500413059348
258,64.5,973.2725472334644
259,64.75,974.6801035825781
260,65.0,964.3225685044737
261,65.25,944.9750374611583
262,65.5,959.4557161496616
263,65.75,957.6283197698117
264,66.0,964.5892132660709
265,66.25,971.3610637231193
266,66.5,967.8000802585909
267,66.75,983.7578433330472
268,67.0,967.7892561406371
269,67.25,956.3108854841747
270,67.5,978.3827011016506
271,67.75,957.1231032787732
272,68.0,963.643543176789
273,68.25,962.5383590905008
274,68.5,935.4896389211549
275,68.75,1218.7978191687778
276,69.0,963.7263775766357
277,69.25,958.2691492057685
278,69.5,1153.2564558679444
279,69.75,946.5193075577046
280,70.0,961.4634704090071
281,70.25,976.9935996571394
282,70.5,958.6237713229167
283,70.75,954.8534061657372
284,71.0,953.9174939669651
285,71.25,982.6150156941054
286,71.5,945.7448031033232
287,71.75,969.7998509459014
288,72.0,961.7799687264659
289,72.25,981.5633395467024
290,72.5,974.8981509812006
291,72.75,959.5962920747261
292,73.0,943.708775200412
293,73.25,976.1923565632948
294,73.5,976.5028998995501
295,73.75,948.4818247748382
296,74.0,968.7096377830678
297,74.25,951.8069839058783
298,74.5,952.0756797067282
299,74.75,942.967017871187
300,75.0,970.7614813827952
301,75.25,963.526174859686
302,75.5,965.9683273405436
303,75.75,976.4420161166065
304,76.0,967.8720614465465
305,76.25,966.9530001170069
306,76.5,968.7538118930952
307,76.75,948.9227604483476
308,77.0,1170.001571975264
309,77.25,947.3736452722919
310,77.5,950.7229994515319
311,77.75,959.558042709103
312,78.0,972.1716654972058
313,78.25,983.0646536691688
314,78.5,948.6973044316111
315,78.75,962.4569343297551
316,79.0,959.7866119037769
317,79.25,966.3262338285939
318,79.5,966.9294624120331
319,79.75,964.5242922654173
320,80.0,949.9875981105902
321,80.25,964.8769329859209
322,80.5,970.3178303066754
323,80.75,954.9489063654548
324,81.0,982.1894647776087
325,81.25,957.9935449156992
326,81.5,953.6317964530283
327,81.75,963.8022436483812
328,82.0,957.745621451432
329,82.25,945.6143779743992
330,82.5,960.2759103693631
331,82.75,978.0079442256449
332,83.0,982.4558772044209
333,83.25,954.3623358809108
334,83.5,970.4593915654871
335,83.75,962.0108512058006
336,84.0,963.6656622415267
337,84.25,974.4182489259885
338,84.5,969.877714242657
339,84.75,962.2490950990164
340,85.0,950.4077838249564
341,85.25,948.2732328353756
342,85.5,959.8619667506327
343,85.75,964.1000002769962
344,86.0,966.0631414030869
345,86.25,969.1112764914968
346,86.5,971.2718398505606
347,86.75,934.2886831123413
348,87.0,970.4393372056222
349,87.25,1011.2090268158024
350,87.5,972.7421678399038
351,87.75,964.2424701891221
352,88.0,967.4558929872885
353,88.25,954.6478629393744
