t_bin,time_s,power_w
0,0.0,1129.1223082037188
1,0.25,1261.6868222639962
2,0.5,2945.867694823642
3,0.75,2974.6234762551203
4,1.0,2196.7609136047463
5,1.25,2630.059521675282
6,1.5,2957.3296572967993
7,1.75,2942.4931408529415
8,2.0,2972.001605565224
9,2.25,2953.329493714781
10,2.5,2940.6744693574096
11,2.75,2959.7202066142454
12,3.0,2941.051686215163
13,3.25,2914.9926862006714
14,3.5,2925.672381455967
15,3.75,2999.7980549190906
16,4.0,2942.5544701137346
17,4.25,2956.9390713653756
18,4.5,2977.5429995596983
19,4.75,2968.4636686263398
20,5.0,1854.687605085293
21,5.25,2520.6199390438574
22,5.5,1597.3218220693664
23,5.75,1440.8870473786847
24,6.0,1776.6585789189153
25,6.25,1936.999286844601
26,6.5,2393.729699434875
27,6.75,2927.8976027525036
28,7.0,2795.729118941033
29,7.25,2980.3645558943927
30,7.5,2964.6570291906987
31,7.75,2972.4624616309934
32,8.0,2946.6024579459695
33,8.25,2964.258962337006
34,8.5,2945.4593465990642
35,8.75,2971.786709892689
36,9.0,2911.9236463296224
37,9.25,2963.157346258851
38,9.5,2986.3361181310083
39,9.75,2969.3776862388313
40,10.0,2954.041236529641
41,10.25,2968.3321715824504
42,10.5,2933.280231103328
43,10.75,2933.6382301062085
44,11.0,2945.6029731684284
45,11.25,2950.9453207631764
46,11.5,2979.1429077963503
47,11.75,2932.0511142301452
48,12.0,2980.0185761477965
49,12.25,2914.8659829173475
50,12.5,2934.7587922018793
51,12.75,2953.748932840088
52,13.0,2983.9875109360673
53,13.25,2939.1422513709613
54,13.5,2970.918791054989
55,13.75,2965.306658492346
56,14.0,3016.7358172970353
57,14.25,2993.914740412188
58,14.5,2994.744039555046
59,14.75,2937.0586111937623
60,15.0,2957.1547060946323
61,15.25,3031.7366555183353
62,15.5,2985.3232969737464
63,15.75,3066.9535860374494
64,16.0,3074.00246481749
65,16.25,3009.271021574259
66,16.5,3098.8203108386774
67,16.75,3019.704068416765
68,17.0,3156.91859986324
69,17.25,3041.09111086382
70,17.5,3009.35068706019
71,17.75,3061.647111139931
72,18.0,3006.538334468573
73,18.25,3009.923058675549
74,18.5,3031.9017726775737
75,18.75,3003.3225894319344
76,19.0,3052.2687055529514
77,19.25,3015.535597687119
78,19.5,3014.152500191746
79,19.75,3037.8674891414057
80,20.0,2904.4912471976145
81,20.25,2930.9003709019535
82,20.5,2969.750207226978
83,20.75,2759.7444802472846
84,21.0,2350.8623517064107
85,21.25,2048.602667745064
86,21.5,1917.4737508896264
87,21.75,2731.3803210054484
88,22.0,2920.1087594126893
89,22.25,2907.087491355349
90,22.5,2986.5739630490416
91,22.75,2930.933150983842
92,23.0,2936.413750318235
93,23.25,2989.889002981679
94,23.5,2981.3540932412748
95,23.75,2941.197265934151
96,24.0,2941.0766316362487
97,24.25,2952.437258846779
98,24.5,2930.3292368733373
99,24.75,2968.3799438807864
100,25.0,2958.166702281999
101,25.25,2957.7708998249673
102,25.5,2973.55889860468
103,25.75,2972.6778058540094
104,26.0,3001.1127982192506
105,26.25,2992.8758961595736
106,26.5,2911.186411384896
107,26.75,3036.651905664152
108,27.0,2926.155409577882
109,27.25,2918.3175376486734
110,27.5,3032.601516929015
111,27.75,3001.973026401478
112,28.0,3010.34350737666
113,28.25,3040.375760360687
114,28.5,3002.813749359954
115,28.75,2997.788783489911
116,29.0,3024.2696251599436
117,29.25,3117.7872346900804
118,29.5,3028.6464331475377
119,29.75,2983.52198776289
120,30.0,3052.3141670897185
121,30.25,3013.892012715836
122,30.5,3059.0158215910888
123,30.75,3036.5462989747043
124,31.0,3035.6386217104127
125,31.25,3043.2546815790733
126,31.5,3010.49122718656
127,31.75,3027.583631602617
128,32.0,2966.880149063356
129,32.25,2996.0205627234054
130,32.5,2954.042859410766
131,32.75,2968.749351109853
132,33.0,2927.133279965417
133,33.25,2974.9267693705474
134,33.5,2973.675301193865
135,33.75,2980.637048952057
136,34.0,2934.8518081422776
137,34.25,2957.182093370101
138,34.5,2991.255694651439
139,34.75,2974.5307548707233
140,35.0,2934.5060969649476
141,35.25,2960.1591145434786
142,35.5,2990.417019650166
143,35.75,2952.5225950378067
144,36.0,3025.429004355266
145,36.25,3019.4705193105924
146,36.5,2953.5038927166997
147,36.75,2951.6997435493586
148,37.0,2928.959899447193
149,37.25,2937.7329607539987
150,37.5,3049.316879448658
151,37.75,3014.0992283047544
152,38.0,2924.3268438183622
153,38.25,2996.9039183343557
154,38.5,3017.202819027086
155,38.75,3033.6432211503916
156,39.0,3112.0445630443614
157,39.25,2972.3375194950568
158,39.5,3006.424534071893
159,39.75,3024.694173709088
160,40.0,2967.3439181893978
161,40.25,3030.0890663232194
162,40.5,2943.196705624599
163,40.75,3013.2032123717327
164,41.0,3027.8057871440724
165,41.25,2988.765796967894
166,41.5,2958.3310408592083
167,41.75,2966.9307938383977
168,42.0,2980.3089692527046
169,42.25,3015.848944259709
170,42.5,2949.1390163052984
171,42.75,2957.353887918035
172,43.0,2935.1835897279825
173,43.25,2948.413951241345
174,43.5,2964.0243722241144
175,43.75,2960.7689591768103
176,44.0,2927.183179270305
177,44.25,3009.364106791283
178,44.5,2970.595895282865
179,44.75,3033.7280651553547
180,45.0,3004.8186100665534
181,45.25,2959.501674674642
182,45.5,2925.5911866654883
183,45.75,3014.426171240848
184,46.0,2964.624660577323
185,46.25,3037.4579684661153
186,46.5,2918.817244128505
187,46.75,2974.571835651658
188,47.0,3012.5467877443534
189,47.25,2999.293591102205
190,47.5,2965.221946527277
191,47.75,2945.689123074795
192,48.0,3009.6166683564193
193,48.25,3000.7771747594843
194,48.5,3020.8404827959976
195,48.75,3016.785898247385
196,49.0,3012.2141209816245
197,49.25,2995.269065947533
198,49.5,3004.8706892209016
199,49.75,3024.666894811214
200,50.0,3043.642649937854
201,50.25,3015.357475583122
202,50.5,2988.774665302218
203,50.75,3015.6973105094958
204,51.0,2992.3101590403603
205,51.25,3029.6015011318314
206,51.5,2995.009372290138
207,51.75,3024.635085377255
208,52.0,3039.1071123461843
209,52.25,3009.2547065925974
210,52.5,3014.015117711883
211,52.75,3069.3631554533795
212,53.0,3021.1120946027527
213,53.25,3082.2605280377134
214,53.5,3032.8482687551987
215,53.75,3013.8144768040283
216,54.0,3014.0330561839896
217,54.25,3024.19899697227
218,54.5,2964.167166309204
219,54.75,3046.5960164351004
220,55.0,2992.85154974555
221,55.25,2925.7620029740824
222,55.5,2966.6623573407733
223,55.75,2953.7166255694788
224,56.0,2988.9112902666784
225,56.25,1641.8379644266017
226,56.5,2991.292769770604
227,56.75,3000.8977087390695
228,57.0,2915.042624579664
229,57.25,2932.1387101073537
230,57.5,2963.088454782381
231,57.75,3018.6342849453454
232,58.0,2960.8624693077804
233,58.25,2976.3470115210816
234,58.5,2951.959159292077
235,58.75,3001.6891052580345
236,59.0,3009.915430608063
237,59.25,3051.619950706628
238,59.5,2953.8859493118107
239,59.75,3022.8747801835602
240,60.0,3013.884170438558
241,60.25,2959.233110140153
242,60.5,2963.935830118635
243,60.75,3015.767028294901
244,61.0,3012.611694450808
245,61.25,2933.28443524588
246,61.5,2931.65605549815
247,61.75,2963.31574730648
248,62.0,2971.941284890213
249,62.25,2976.3543162229516
250,62.5,2954.393949625695
251,62.75,2932.1899377069367
252,63.0,2968.9499188356604
253,63.25,2968.585313563118
254,63.5,2915.0680010990563
255,63.75,3101.063244416938
256,64.0,2967.7474367453387
257,64.25,3051.992844181118
258,64.5,2924.5690125645256
259,64.75,3028.476619333425
260,65.0,3206.6250149620128
261,65.25,2907.700789032493
262,65.5,2934.607712820821
263,65.75,2925.496865525543
