t_bin,time_s,power_w
0,0.0,1085.222359890499
1,0.25,1641.1341979562426
2,0.5,958.8328251944454
3,0.75,1278.2191677458688
4,1.0,977.4017954072157
5,1.25,968.2305311952879
6,1.5,947.1578085231114
7,1.75,2912.3857504535886
8,2.0,2934.3695201477567
9,2.25,2129.1947804422693
10,2.5,2945.011485583986
11,2.75,2936.5934147261987
12,3.0,2956.9941499779316
13,3.25,2917.658511226059
14,3.5,2924.6506429242245
15,3.75,2966.4126489517284
16,4.0,1951.0022285521743
17,4.25,1931.2851509291775
18,4.5,1225.1958845236404
19,4.75,954.1674005895587
20,5.0,953.0585620010178
21,5.25,1103.3255829148677
22,5.5,1695.3379189134166
23,5.75,2354.681780875114
24,6.0,2923.2514516115507
25,6.25,2945.821363905474
26,6.5,2969.9036361637623
27,6.75,3000.8527011226897
28,7.0,2924.574030986058
29,7.25,2962.0636738313624
30,7.5,2946.943064912002
31,7.75,2974.391983418064
32,8.0,2964.8742068761803
33,8.25,2990.7625236432896
34,8.5,2966.6436661379284
35,8.75,2939.69355409354
36,9.0,2939.858615384149
37,9.25,2963.760196000995
38,9.5,2963.4916751485794
39,9.75,3014.1987288849814
40,10.0,2995.930856310241
41,10.25,2923.7835666853885
42,10.5,2962.359600913018
43,10.75,2919.798620736103
44,11.0,2911.578939118019
45,11.25,2972.316774390957
46,11.5,2967.461275640544
47,11.75,2927.2014438004835
48,12.0,2995.1044027726853
49,12.25,2928.7456430788566
50,12.5,2923.9316623830587
51,12.75,2970.0148805021963
52,13.0,2959.086638251496
53,13.25,3012.877772998696
54,13.5,2951.795626429716
55,13.75,2959.1590977960036
56,14.0,3013.3312654384235
57,14.25,3012.617811001855
58,14.5,2975.2720635640835
59,14.75,2987.276674982243
60,15.0,3029.59460794333
61,15.25,2935.6636205201626
62,15.5,3028.169724136379
63,15.75,3043.1273067535635
64,16.0,3008.6643609580715
65,16.25,3022.4875625249156
66,16.5,3061.351339372672
67,16.75,3031.414515291919
68,17.0,3056.267698540497
69,17.25,3127.2822477986256
70,17.5,2972.5652307797336
71,17.75,2950.660779250046
72,18.0,2620.702099651139
73,18.25,1844.7799299319367
74,18.5,1680.123572417624
75,18.75,1248.7954556232737
76,19.0,1967.887988805646
77,19.25,2458.85248481061
78,19.5,2938.189203202101
79,19.75,2981.599333484852
80,20.0,2954.506244117471
81,20.25,2952.5738100397502
82,20.5,2953.4865214478737
83,20.75,2950.997540007745
84,21.0,3016.485414175078
85,21.25,2912.6968030058397
86,21.5,2957.9799401921437
87,21.75,2984.988770091149
88,22.0,2971.6577339316414
89,22.25,2945.8460451956485
90,22.5,2997.5456973234523
91,22.75,2926.4438720153807
92,23.0,2920.4237327543287
93,23.25,2967.8745033992573
94,23.5,2916.672623150091
95,23.75,2893.294147872699
96,24.0,2975.844270157829
97,24.25,2972.7675017163506
98,24.5,2972.031742224795
99,24.75,3005.7927574257506
100,25.0,3020.3201343073283
101,25.25,2929.0555912094646
102,25.5,3053.937773956918
103,25.75,3033.496674414701
104,26.0,3032.43990910255
105,26.25,2904.1283510790067
106,26.5,2973.9307986712624
107,26.75,2991.3142806559717
108,27.0,3116.2034644115884
109,27.25,2973.4707704595517
110,27.5,2953.4692087971894
111,27.75,2944.839726802376
112,28.0,2968.7243774655935
113,28.25,2963.1834869004742
114,28.5,2959.477409903138
115,28.75,2945.6652213560546
116,29.0,2996.0555056103767
117,29.25,2923.928753337637
118,29.5,2952.920485291907
119,29.75,2938.8057967620894
120,30.0,2979.6202584135426
121,30.25,2989.7069783802976
122,30.5,2984.988330902241
123,30.75,2972.6170476240172
124,31.0,2917.9856897265818
125,31.25,3006.181153935778
126,31.5,2966.5739263233513
127,31.75,2950.7476249290726
128,32.0,2954.0377412339008
129,32.25,2944.8982999161453
130,32.5,2964.224243190564
131,32.75,2961.3455330991933
132,33.0,3008.5527817203156
133,33.25,2888.435023534155
134,33.5,2952.604321466249
135,33.75,2965.564842000535
136,34.0,2966.8137097611097
137,34.25,3013.0303888730164
138,34.5,2964.9693883769805
139,34.75,2979.525980288118
140,35.0,2941.588758732178
141,35.25,2990.613215552486
142,35.5,2903.997379133483
143,35.75,2921.5692040798754
144,36.0,2930.5791269360407
145,36.25,2891.61022932054
146,36.5,2928.1838211471977
147,36.75,2985.096761151814
148,37.0,2984.9235285754785
149,37.25,2955.958130794977
150,37.5,3053.6485071872007
151,37.75,2959.556285542205
152,38.0,2940.89101763425
153,38.25,2959.610474896278
154,38.5,2950.021487510661
155,38.75,2972.1240581333996
156,39.0,2915.4427686955664
157,39.25,2978.7942574386007
158,39.5,2941.8602321737444
159,39.75,3034.8899744246373
160,40.0,2914.4810390591815
161,40.25,3007.270864538942
162,40.5,2955.469659609423
163,40.75,3035.889564221836
164,41.0,2922.67087604053
165,41.25,2995.7058392648755
166,41.5,2965.7123692999608
167,41.75,3004.9627361189896
168,42.0,2984.310206060222
169,42.25,3077.3039318708416
170,42.5,3041.455164709295
171,42.75,3012.3053867380445
172,43.0,3033.009207800838
173,43.25,2940.1602185558595
174,43.5,2942.716388898331
175,43.75,2968.2411694785596
176,44.0,2960.7819466812903
177,44.25,2932.404763143294
178,44.5,3001.8784762726773
179,44.75,2970.3481305701425
180,45.0,3012.901584016751
181,45.25,2886.90403699625
182,45.5,2971.819832058341
183,45.75,3011.7826315469115
184,46.0,2973.2235476006435
185,46.25,2975.4603520798737
186,46.5,3075.5617270998796
187,46.75,2927.7734313691026
188,47.0,2986.082909713238
189,47.25,2906.0474289285694
190,47.5,2984.43788710399
191,47.75,2948.184692970069
192,48.0,2939.8160398342675
193,48.25,2946.462798733371
194,48.5,2919.583973142469
195,48.75,2961.2049496278937
196,49.0,2986.8771971548144
197,49.25,2982.314286390107
198,49.5,2913.854252722736
199,49.75,2988.0116002791824
200,50.0,2999.795477038655
201,50.25,2974.903783753258
202,50.5,2989.7142195722085
203,50.75,2995.412300351514
204,51.0,3016.205292171274
205,51.25,2993.993807850823
206,51.5,2983.630100574565
207,51.75,2946.7976074296957
208,52.0,3058.045221886601
209,52.25,2935.7129861995054
210,52.5,2965.2463096053484
211,52.75,3018.088226419704
212,53.0,3020.784094602486
213,53.25,2975.2221926286593
214,53.5,2981.223714851279
215,53.75,2988.589313836306
216,54.0,2938.4960757133513
217,54.25,2951.0458833238663
218,54.5,3085.3956469508053
219,54.75,2999.822164434852
220,55.0,2905.6751518627825
221,55.25,3044.468621071867
222,55.5,2932.2476506884245
223,55.75,2947.3429992630518
224,56.0,2952.8848062773336
225,56.25,3018.4575111978024
226,56.5,2949.1862738435393
227,56.75,2960.271862562964
228,57.0,2963.2996918734952
229,57.25,2975.1110328665554
230,57.5,2942.6777648312336
231,57.75,2934.5388660641966
232,58.0,2926.568996511096
233,58.25,3029.199348004762
234,58.5,3015.3526042519643
235,58.75,3028.3433225177578
236,59.0,2967.1182161876714
237,59.25,2996.1724740772015
238,59.5,3020.8523064289066
239,59.75,2972.5401927921234
240,60.0,2923.049122992788
241,60.25,2926.1449243565075
242,60.5,2945.601603206855
243,60.75,2922.6914676044958
244,61.0,2970.950925769797
245,61.25,2919.7463711295477
246,61.5,2955.2245992226767
247,61.75,2891.265204848472
248,62.0,2992.416201145264
249,62.25,2944.9105475508977
250,62.5,2946.935687683472
251,62.75,2908.1368022993015
252,63.0,2956.2444661556897
253,63.25,2978.172735607413
254,63.5,2969.9040533345924
255,63.75,2936.820996013887
256,64.0,2938.625651626961
257,64.25,2923.4615030502955
258,64.5,2969.43691896442
259,64.75,3047.5953771720806
260,65.0,3004.9588344335434
261,65.25,2979.5655603922796
262,65.5,3020.689769271222
263,65.75,2971.411067854293
264,66.0,2957.3697179497003
265,66.25,2956.996010216539
266,66.5,3008.286256587608
267,66.75,3034.138587597448
268,67.0,3028.283823986611
269,67.25,2963.67339295437
270,67.5,2980.376076073062
271,67.75,2929.667199688862
272,68.0,2932.0931824679064
273,68.25,3025.1875292032687
274,68.5,3001.505337103897
275,68.75,2960.0426544646275
276,69.0,2974.9122299920673
277,69.25,3032.78008433724
278,69.5,2974.9350536550605
279,69.75,2954.5991736706947
280,70.0,3019.918752476905
281,70.25,2560.848790913112
282,70.5,2992.8860988766655
283,70.75,2930.3763055665127
284,71.0,2581.650822576347
285,71.25,3007.1523014060053
286,71.5,2994.445079998509
287,71.75,3017.1586552668905
288,72.0,2937.0196289767227
289,72.25,2916.807319547656
290,72.5,1787.1747804529941
291,72.75,1775.0176917684196
292,73.0,1164.606971772708
293,73.25,1586.7551066632634
294,73.5,1619.9736151497086
295,73.75,1980.0086316449976
296,74.0,1715.419202949646
297,74.25,2421.0479380489815
298,74.5,2268.8869912517325
299,74.75,2932.64533518875
300,75.0,2925.9824204931697
301,75.25,2921.8202651792026
302,75.5,2988.9896380957416
303,75.75,2930.290673469288
