t_bin,time_s,power_w
0,0.0,642.2795527503811
1,0.25,709.2656194427927
2,0.5,517.8831206619303
3,0.75,516.3342532353973
4,1.0,1151.9855318968607
5,1.25,1151.5805022755353
6,1.5,1164.293243731099
7,1.75,1149.1022038918331
8,2.0,1252.9529109294426
9,2.25,1340.001889990895
10,2.5,1348.243576192509
11,2.75,1168.8592460510695
12,3.0,1322.1713976480353
13,3.25,1279.6581083808167
14,3.5,1284.5515812359351
15,3.75,1149.770306632175
16,4.0,1057.7261721906789
17,4.25,635.217947174655
18,4.5,640.3516577222455
19,4.75,640.9495076473492
20,5.0,644.8227916104152
21,5.25,1069.7861385292765
22,5.5,1146.922562388134
23,5.75,1145.6684355413408
24,6.0,1158.9913498131816
25,6.25,643.3049624521581
26,6.5,1065.661163379112
27,6.75,818.4400195164262
28,7.0,632.181348317317
29,7.25,635.4732696870578
30,7.5,644.1996771330882
31,7.75,637.2991401819959
32,8.0,557.3792571492166
33,8.25,516.3341380629023
34,8.5,593.4303335910354
35,8.75,1023.1252231640789
36,9.0,1201.8827954246028
37,9.25,1194.1806824379864
38,9.5,1217.6941380281132
39,9.75,1071.1034239179978
40,10.0,1072.726508375533
41,10.25,1071.6383782095513
42,10.5,1152.7708573661805
43,10.75,631.556666730774
44,11.0,635.018205951342
45,11.25,639.1980156389526
46,11.5,632.9521600739876
47,11.75,639.0765430881723
48,12.0,635.8233604919475
49,12.25,635.8535218899817
50,12.5,642.4235172322801
51,12.75,517.5297455244275
52,13.0,1170.5036629553101
53,13.25,862.3752164893197
54,13.5,1165.746681823568
55,13.75,1163.9357245398999
56,14.0,1132.039563979037
57,14.25,1155.7874167364564
58,14.5,1169.108478719746
59,14.75,1073.1252234958686
60,15.0,1152.9030126074895
61,15.25,1066.5194798004363
62,15.5,540.1401466973317
63,15.75,1015.2107862684552
64,16.0,1056.3226115854707
65,16.25,1148.2135796306754
66,16.5,642.4221943015241
67,16.75,638.0218037164443
68,17.0,636.6980488561534
69,17.25,637.6922903408573
70,17.5,648.6874044958828
71,17.75,1164.9660170414213
72,18.0,1150.1716334760265
73,18.25,1170.1258444097432
74,18.5,1155.7831338356355
