t_bin,time_s,power_w
0,0.0,642.4098054514953
1,0.25,1062.5158596311342
2,0.5,517.1677815527725
3,0.75,608.0593179134659
4,1.0,518.9196960871968
5,1.25,520.8297075166807
6,1.5,514.5723265042641
7,1.75,684.4665791028083
8,2.0,606.3577974494756
9,2.25,625.7886962641268
10,2.5,1147.4498709356021
11,2.75,1172.781641885409
12,3.0,1157.867806341619
13,3.25,1150.489196343382
14,3.5,1152.4292233911672
15,3.75,1151.8084469949654
16,4.0,1069.2713203387148
17,4.25,1067.007253932329
18,4.5,640.6335174431865
19,4.75,644.0480100797779
20,5.0,640.8092909751076
21,5.25,633.3677182618239
22,5.5,631.8318344738071
23,5.75,635.1845980334863
24,6.0,642.1675708964308
25,6.25,636.8076133040393
26,6.5,516.2502611450777
27,6.75,517.4136065447384
28,7.0,515.1705043319974
29,7.25,633.7023637374866
30,7.5,517.950693434876
31,7.75,516.7763425721018
32,8.0,516.5596807729275
33,8.25,517.6725225661261
34,8.5,909.6558727666819
35,8.75,1150.9016210993248
36,9.0,1065.0359384913575
37,9.25,1161.4319634302487
38,9.5,1156.9973097740578
39,9.75,1146.7487826057973
40,10.0,1154.0326244136797
41,10.25,1161.8045403706133
42,10.5,1171.792531920027
43,10.75,1147.1756100926227
44,11.0,1159.2744000375321
45,11.25,1154.3946237241287
46,11.5,1097.8263655231315
47,11.75,639.8368939538543
48,12.0,643.7851433344517
49,12.25,1160.7524713303183
50,12.5,1152.0550359889817
51,12.75,1152.1083051516503
52,13.0,1159.821907663891
53,13.25,1159.7352496660378
54,13.5,1176.0996091349575
55,13.75,1170.204136779188
56,14.0,1146.9205086617496
57,14.25,1159.369902670479
58,14.5,1145.6344728309693
59,14.75,766.7918823956345
60,15.0,640.9719663050087
61,15.25,660.7526942409659
62,15.5,634.0913885655709
63,15.75,644.4473270421637
64,16.0,634.3268957211424
65,16.25,633.5927113988715
66,16.5,667.3120509766302
67,16.75,639.2410520164711
68,17.0,516.9822678306414
69,17.25,620.5128814129516
70,17.5,517.5370620012983
71,17.75,517.0124798400524
72,18.0,516.9649489657454
73,18.25,514.4769470186235
74,18.5,515.276703313034
75,18.75,518.0959560212787
76,19.0,1150.754481593267
77,19.25,1160.9627850728561
78,19.5,1166.602260999997
79,19.75,1153.6086537998103
80,20.0,1025.44086244366
81,20.25,646.1182883704774
82,20.5,640.7842861716063
83,20.75,645.2125092102049
84,21.0,644.0215473069366
85,21.25,641.009858601828
86,21.5,637.6691919234021
87,21.75,570.1213622041981
88,22.0,552.5831876315309
89,22.25,656.4986940876094
90,22.5,639.9088164933984
91,22.75,613.518771973923
92,23.0,641.3770542574731
93,23.25,585.5625313464186
94,23.5,697.0686358116068
95,23.75,638.2556670665141
96,24.0,622.5117748129121
97,24.25,638.1001482881078
98,24.5,637.7205515952169
99,24.75,1176.8375762878895
100,25.0,1143.3425491308678
101,25.25,1157.9564830945583
102,25.5,1166.6728680693163
103,25.75,1162.3706289973836
104,26.0,1066.0666693602072
105,26.25,644.8196509666827
106,26.5,633.9758506432642
107,26.75,633.0577140443348
108,27.0,1063.4782352364746
109,27.25,632.485629103289
110,27.5,628.9201577996257
111,27.75,682.2858031325312
112,28.0,518.3130768802774
113,28.25,518.2711204307086
114,28.5,516.5102587332134
115,28.75,517.4780835713202
116,29.0,515.8204191710782
117,29.25,519.717716157204
118,29.5,518.3559146415939
119,29.75,518.2855121370341
120,30.0,514.3989512791529
121,30.25,518.3794135168857
122,30.5,519.3707010144909
123,30.75,518.9697946159706
124,31.0,518.3531805553182
125,31.25,517.2125979018591
126,31.5,516.720504452469
127,31.75,518.0825190136449
128,32.0,517.7665515022089
129,32.25,1019.2242504752369
130,32.5,1066.0199923601895
131,32.75,1170.244364041564
132,33.0,1184.8712844897632
133,33.25,1156.3236779401775
134,33.5,1151.7685358075955
135,33.75,1125.3801854352714
136,34.0,643.624161221621
137,34.25,642.9045162501038
138,34.5,641.0177612331651
139,34.75,632.6858860123787
140,35.0,646.1366518566018
141,35.25,640.0961196236749
142,35.5,617.8209161032587
143,35.75,517.2450182821368
144,36.0,516.7238445655387
145,36.25,517.8259002966178
146,36.5,517.6617427748212
147,36.75,516.6941336397318
148,37.0,513.504044297645
149,37.25,517.1632779785691
150,37.5,655.8813905568541
151,37.75,517.9735637991948
152,38.0,516.9924352156456
153,38.25,517.8683919624327
154,38.5,518.6984769581743
155,38.75,924.9482850254544
156,39.0,1183.3147741036678
157,39.25,1140.5350403341665
158,39.5,633.2324108580468
159,39.75,634.6065219157916
160,40.0,661.5536854543212
161,40.25,1190.5017592066872
162,40.5,1265.8112217355308
163,40.75,1265.5819935105392
164,41.0,1157.3039976252808
165,41.25,1170.5690822497056
166,41.5,1158.4652068332646
167,41.75,1152.4414856520398
168,42.0,639.0341176777356
169,42.25,1067.1444980439119
170,42.5,640.9425749833798
171,42.75,632.2980629462468
172,43.0,641.9598527968482
173,43.25,926.378992156642
174,43.5,1163.4965293746561
175,43.75,1143.9183640915649
176,44.0,1065.3009367133504
177,44.25,1157.146356479097
178,44.5,1254.1898937338933
179,44.75,1146.5614172070416
180,45.0,1170.1315184835928
181,45.25,1160.4519199256163
182,45.5,1152.2130255953352
183,45.75,1166.4538794887042
184,46.0,1001.3912279558755
185,46.25,1165.9718112109663
186,46.5,1301.814755710078
187,46.75,1073.0629528388918
188,47.0,1064.598957299882
189,47.25,636.4575861412435
190,47.5,640.3503923063708
191,47.75,639.2127798438073
192,48.0,634.8849512586233
193,48.25,1151.050163279847
194,48.5,1076.514633982771
195,48.75,1300.7779319006193
196,49.0,627.9455965125071
197,49.25,640.896177203902
198,49.5,611.1501512289907
199,49.75,1162.8759539147827
200,50.0,1163.597823356263
201,50.25,1156.9402684100442
202,50.5,1148.208131883877
203,50.75,1145.0947412275455
204,51.0,1141.1966396444002
205,51.25,1166.4950851660926
206,51.5,1154.7953263162087
207,51.75,1152.0945650198241
208,52.0,1066.2258751649058
209,52.25,632.9296415861212
210,52.5,639.2772923857752
211,52.75,643.1925888613455
212,53.0,642.4966954294725
213,53.25,632.055797013617
214,53.5,643.3655976542086
215,53.75,885.7253888250918
216,54.0,732.466900589487
217,54.25,1060.0063083856626
218,54.5,1148.61221295182
219,54.75,986.7608399137604
220,55.0,634.1168409130274
221,55.25,632.2702844028611
222,55.5,637.0800162777218
223,55.75,645.5292199411458
224,56.0,635.3894911926046
225,56.25,639.8936436600316
226,56.5,630.0727300094851
227,56.75,521.05120772469
228,57.0,514.4736245791772
229,57.25,518.7952897283773
230,57.5,541.5488859377999
231,57.75,1151.6685815368746
232,58.0,1155.7186997723345
233,58.25,1182.538745733077
234,58.5,1150.2748694770378
235,58.75,735.6780081309769
236,59.0,1160.7785336940278
237,59.25,1149.6520677446506
238,59.5,1154.5236919503873
239,59.75,984.4802071311849
240,60.0,1068.6745389251662
241,60.25,1066.9288999875791
242,60.5,1069.7904807725872
243,60.75,1159.6732921454563
244,61.0,1163.4850898260158
245,61.25,1153.018111017882
246,61.5,1150.3914968628312
247,61.75,1147.8194324126796
248,62.0,1161.3509854370704
249,62.25,981.5108289984009
250,62.5,640.2370755200574
251,62.75,640.1791297374261
252,63.0,644.6102195123241
253,63.25,638.9023615844063
254,63.5,641.006040036876
255,63.75,633.4581145599833
256,64.0,843.5568831752946
257,64.25,1153.961702464871
258,64.5,1183.2340588684913
259,64.75,1247.0928905518876
260,65.0,1179.336990247437
261,65.25,1226.2831906888928
262,65.5,1136.426068081431
263,65.75,633.8357503867342
264,66.0,1153.738682542911
265,66.25,953.1274296829886
266,66.5,1056.3325859821812
267,66.75,1157.396404784169
268,67.0,1164.4731733478632
269,67.25,1072.27688837143
270,67.5,1063.7369863838735
271,67.75,1151.7103987333505
272,68.0,1146.8165711479685
273,68.25,1161.6539197476905
274,68.5,1168.286863131965
275,68.75,1064.6036884569946
276,69.0,1142.6374969291194
277,69.25,638.8734014798158
278,69.5,640.833836224766
279,69.75,627.5913332126349
280,70.0,638.6353834284124
281,70.25,646.4577028664435
282,70.5,641.2696485343064
283,70.75,640.226474352241
284,71.0,517.7944882381663
285,71.25,518.746953398287
286,71.5,515.8552959489061
287,71.75,569.9038931349792
288,72.0,517.802353101571
289,72.25,516.2246275478509
290,72.5,517.5874465375956
291,72.75,514.4529746338344
292,73.0,518.3081748685186
293,73.25,1163.4282971933592
294,73.5,1156.8654301825693
295,73.75,1157.851910993801
296,74.0,1169.7492206693944
297,74.25,1147.6597560763255
298,74.5,1149.0481406376928
299,74.75,1147.5722423111108
300,75.0,1153.038560111377
301,75.25,1148.2475406624123
302,75.5,1156.811268119159
303,75.75,1151.192097431517
304,76.0,1144.6691095467597
