t_bin,time_s,power_w
0,0.0,1151.5805022755353
1,0.25,1164.293243731099
2,0.5,1193.6246132759388
3,0.75,1252.9529109294426
4,1.0,1477.4338814327673
5,1.25,1489.4049477995095
6,1.5,1402.1960784390792
7,1.75,1208.0694068842715
8,2.0,1279.6581083808167
9,2.25,1284.5515812359351
10,2.5,1308.098795123822
11,2.75,777.1031031428648
12,3.0,1435.656248547998
13,3.25,1243.5182126173042
14,3.5,1371.0251600238098
15,3.75,1353.6693332553014
16,4.0,1494.9645265398897
17,4.25,1410.7047666271217
18,4.5,1401.7252385288232
19,4.75,1609.6246186161488
20,5.0,1558.1827926471599
21,5.25,1543.9238432978555
22,5.5,1454.9729284055095
23,5.75,1389.6486733131505
24,6.0,1439.524645478379
25,6.25,1404.9276163957627
26,6.5,1467.188449000518
27,6.75,1299.513397038564
28,7.0,1316.7692970176367
29,7.25,1321.8407172727912
30,7.5,1352.0116180528582
31,7.75,1314.733670648313
32,8.0,1194.1806824379864
33,8.25,1333.7425336665644
34,8.5,1360.189341182762
35,8.75,1521.2852240523146
36,9.0,1511.5448354445982
37,9.25,1452.5784648234294
38,9.5,1380.1841090289192
39,9.75,1309.1558643270512
40,10.0,1495.9583522876887
41,10.25,1401.3272589785659
42,10.5,1494.1179190327373
43,10.75,1444.8288788663576
44,11.0,1445.285854863005
45,11.25,1544.8279969780078
46,11.5,1350.1235853637493
47,11.75,1269.8941771754521
48,12.0,862.3752164893197
49,12.25,1386.8529610701667
50,12.5,1254.4454140706916
51,12.75,1048.4688221409297
52,13.0,1221.0355029992995
53,13.25,1193.4471984604884
54,13.5,1162.8652730743397
55,13.75,1152.9030126074895
56,14.0,1216.194289595486
57,14.25,1288.836791022829
58,14.5,1349.622582864277
59,14.75,1163.9236174437622
60,15.0,1300.4250434035125
61,15.25,1386.386726631888
62,15.5,1223.3035511254325
63,15.75,1326.6782738635357
64,16.0,1220.4445731259743
65,16.25,1451.7390155532316
66,16.5,1164.9660170414213
67,16.75,1198.009517254397
68,17.0,1279.826310247112
69,17.25,1155.7831338356355
70,17.5,1162.552033571061
71,17.75,1204.3411270059264
72,18.0,1192.5755475126132
73,18.25,1373.6100298594404
74,18.5,1310.349130674807
75,18.75,1433.6359928483544
76,19.0,1531.8608741983617
77,19.25,1465.446363613081
78,19.5,1284.1569317308424
79,19.75,1363.2655615008057
80,20.0,1364.693912401347
81,20.25,1435.367054145755
82,20.5,1457.9514348938014
83,20.75,1287.1349236410317
84,21.0,1296.3138172927593
85,21.25,1368.1312935135484
86,21.5,1496.4480675540472
87,21.75,1424.0195235911424
88,22.0,1362.6385570607013
89,22.25,1568.2133080609378
90,22.5,1404.3233124741168
91,22.75,1585.7613478862615
92,23.0,1594.968115476681
93,23.25,1515.0913661576271
94,23.5,1526.920875823097
95,23.75,1467.6322557136887
96,24.0,1432.6622777391515
97,24.25,1546.224002495043
98,24.5,1367.6420570119371
99,24.75,1339.2395566594087
100,25.0,1322.5740593519888
101,25.25,1270.9283097076923
102,25.5,1595.0702945233843
103,25.75,1511.706282080316
104,26.0,1566.7688172405421
105,26.25,1645.7277618261246
106,26.5,1660.3847192236374
107,26.75,1650.4511168689755
108,27.0,1611.2543573610085
109,27.25,1694.3271391281237
110,27.5,1506.3593999902812
111,27.75,1308.359030391531
112,28.0,1615.5296704043778
113,28.25,1314.6003787110724
114,28.5,1476.7587551275194
115,28.75,1581.4090323251792
116,29.0,1579.680851731264
117,29.25,1339.1143540008472
118,29.5,1351.0583412801209
119,29.75,1143.149824340032
120,30.0,1193.5640016682885
121,30.25,1211.7567663334362
122,30.5,1341.0866006523113
123,30.75,1328.2934480111198
124,31.0,1229.0940942358254
125,31.25,1429.621353010559
126,31.5,1360.0149804307655
127,31.75,1353.7471361471898
128,32.0,1341.3881059394346
129,32.25,1469.284498942642
130,32.5,1700.9978879803991
131,32.75,1301.3934217517544
132,33.0,1471.994538909795
133,33.25,1187.2853998798846
134,33.5,1157.220429171173
135,33.75,1227.9804766965308
136,34.0,1533.1871236888762
137,34.25,1389.548051521466
138,34.5,1518.1276050562892
139,34.75,1406.6478988848805
140,35.0,1405.2884406957387
141,35.25,1354.0150124190309
142,35.5,1356.3503736628531
143,35.75,1263.3345639157887
144,36.0,1498.0736990592027
145,36.25,1341.1095005430216
146,36.5,1167.4301507185155
147,36.75,1454.105866278349
148,37.0,1535.3466733312268
149,37.25,1406.8763124058507
150,37.5,1554.9739084273294
151,37.75,1626.4336873792959
152,38.0,1465.9805767297246
153,38.25,1565.7387873852977
154,38.5,1527.8885271352906
155,38.75,1438.9580078255995
