t_bin,time_s,power_w
0,0.0,633.1463390837874
1,0.25,633.8481913905495
2,0.5,1160.2715295443038
3,0.75,602.4493215124388
4,1.0,1161.714789968532
5,1.25,1157.8103701487685
6,1.5,1155.1521717605256
7,1.75,1163.4137187688168
8,2.0,1173.2523022910314
9,2.25,1154.5600309392264
10,2.5,1167.468531400682
11,2.75,1164.6422388432668
12,3.0,1156.2819725524255
13,3.25,1234.696783928798
14,3.5,1187.976071672566
15,3.75,1198.7373183800767
16,4.0,1346.9695737156267
17,4.25,1468.572822243648
18,4.5,1388.2194290376037
19,4.75,1175.8725546401452
20,5.0,1209.5981173569162
21,5.25,1150.1847930156275
22,5.5,1154.1554849936654
23,5.75,1164.9128233690271
24,6.0,1059.2697168146753
25,6.25,1072.7154463285938
26,6.5,635.3028380587383
27,6.75,1208.6332598389388
28,7.0,1252.9706904840996
29,7.25,1153.104008004153
30,7.5,1160.8772938629647
31,7.75,1223.384724718916
32,8.0,1154.0174173419236
33,8.25,1064.8266378468543
34,8.5,1055.8681414279647
35,8.75,1062.3099989973252
36,9.0,1068.2854609911092
37,9.25,1157.1119899500573
38,9.5,1169.7409464472169
39,9.75,1073.7663160907814
40,10.0,1070.9664893762517
41,10.25,1058.712814047547
42,10.5,1060.4095416113366
43,10.75,1070.550356109295
44,11.0,1055.7352219297793
45,11.25,1062.3877200255542
46,11.5,1066.9001823271396
47,11.75,1066.4263179679347
48,12.0,1066.8900159081338
49,12.25,1069.825544263806
50,12.5,1304.4323754687152
51,12.75,1317.0121812956645
52,13.0,1419.4128313818683
53,13.25,1280.1962727785008
54,13.5,1318.632526666756
55,13.75,1479.2412321700483
56,14.0,1310.747618557912
57,14.25,1386.0862783760292
58,14.5,1339.8156840718027
59,14.75,1367.4645768962835
60,15.0,1132.700035439797
61,15.25,1260.2105800275008
62,15.5,1258.927114060387
63,15.75,1149.4601511248286
64,16.0,1166.3302740450247
65,16.25,1347.8269019283955
66,16.5,1251.6493521334326
67,16.75,1410.2623664584348
68,17.0,1341.324603750642
69,17.25,1296.4869015912607
70,17.5,1472.9379001055966
71,17.75,1398.9548361320622
72,18.0,1305.112507578139
73,18.25,1195.1879783010281
74,18.5,1196.9901295042123
75,18.75,1259.970296378491
76,19.0,1371.3184302647962
77,19.25,1190.8883238693256
78,19.5,1383.317277614211
79,19.75,1270.0761935435257
80,20.0,1311.3570727413253
81,20.25,1332.272272878904
82,20.5,1385.8607396878822
83,20.75,1517.1228582921601
84,21.0,1236.5520181167585
85,21.25,1390.6630260643474
86,21.5,1245.4335247603935
87,21.75,1393.3403929758772
88,22.0,1149.4718589626657
89,22.25,1142.0927966080633
90,22.5,1207.5905362697501
91,22.75,1162.7213004176708
92,23.0,1069.286336841994
93,23.25,1073.4070429825738
94,23.5,1245.531629402784
95,23.75,1160.1748082534455
96,24.0,1072.956549514681
97,24.25,573.9659321759616
98,24.5,1074.758523196149
99,24.75,1061.0316538888515
100,25.0,1155.0390344419775
101,25.25,1058.358848320865
102,25.5,1160.111873051908
103,25.75,1143.2866017538524
104,26.0,1395.371447000145
105,26.25,1396.8330135891347
106,26.5,1349.1665722178561
107,26.75,1333.081348429428
108,27.0,1303.3692422813624
109,27.25,1389.0960355260681
110,27.5,1207.4747625555162
111,27.75,1397.8491396235897
112,28.0,1297.3790493870222
113,28.25,1306.400276026442
114,28.5,1358.507452737418
115,28.75,1508.006778034354
116,29.0,1529.3256327426661
117,29.25,1157.8303689323125
118,29.5,1216.4592307507226
119,29.75,856.2937223083305
120,30.0,646.9444627417618
121,30.25,1072.4940655215328
122,30.5,1160.0617617275657
123,30.75,1211.5157757357097
124,31.0,1134.4205491384334
125,31.25,1402.5133701830637
126,31.5,1418.5950436500755
127,31.75,1271.0059735619382
128,32.0,1220.1711654154597
129,32.25,1202.1176114031282
130,32.5,1282.2996144250194
131,32.75,1360.3921334406323
132,33.0,1432.1955091534487
133,33.25,1323.7745826008536
134,33.5,1510.9575900864822
135,33.75,1543.5784796953492
136,34.0,1662.4998694558
137,34.25,1740.5428249815088
138,34.5,1589.019633694232
139,34.75,1477.186672209678
140,35.0,1294.1242830902345
141,35.25,1180.8527800150628
142,35.5,1413.747991935889
143,35.75,1528.0309653773375
144,36.0,1230.4927791402122
145,36.25,1254.7276903254433
146,36.5,1356.3050627032767
147,36.75,1322.9648101695163
148,37.0,1289.003717336875
149,37.25,1454.7080150622273
150,37.5,1281.5188404387613
151,37.75,1289.5912560843124
152,38.0,1350.190455425717
153,38.25,1209.9733028735257
154,38.5,1419.9716299071606
155,38.75,1209.4329033356225
156,39.0,1241.1000634702534
157,39.25,1332.7405652853083
158,39.5,1234.4196565221046
159,39.75,1324.4820137599381
160,40.0,1359.37470514308
161,40.25,1397.1807932123768
162,40.5,1179.8775692469287
163,40.75,1147.5209467242767
164,41.0,1268.0034692432994
165,41.25,1228.1026774042364
166,41.5,1251.9263249212077
167,41.75,1212.6884317204663
168,42.0,1402.1508723365648
169,42.25,1283.9841381088747
170,42.5,1182.9535347741567
171,42.75,1245.1614831041734
172,43.0,1201.8128013500307
173,43.25,1273.9338845361337
174,43.5,1327.0553388333165
175,43.75,1241.4956159820765
176,44.0,1175.9348495843096
177,44.25,1286.8499614939792
178,44.5,1389.1742931038941
179,44.75,1340.2539137170377
180,45.0,1235.5665929563274
181,45.25,1292.3078526487138
182,45.5,1312.0850894928687
183,45.75,1343.5197046649037
184,46.0,1346.0925492542615
185,46.25,1483.6066722476537
186,46.5,1730.244948875542
187,46.75,1344.8382712244438
188,47.0,1419.3132068919915
189,47.25,1484.2950616169578
190,47.5,1565.109592177885
191,47.75,1549.3815515558283
192,48.0,1433.0835861252413
193,48.25,1450.396158258014
194,48.5,1336.110445949015
195,48.75,1431.3911725706146
196,49.0,1303.4096886217148
197,49.25,1458.9121538371244
198,49.5,1531.4330722630311
199,49.75,1501.1457387394253
200,50.0,1324.863293775827
201,50.25,1233.6165533750268
202,50.5,1176.486585727842
203,50.75,1377.0104068193336
204,51.0,1366.4848423945984
205,51.25,1348.4566263022252
206,51.5,1269.88104642395
207,51.75,1592.2378689095328
208,52.0,1299.0025742846565
209,52.25,1412.8977056419833
210,52.5,1417.5246310508705
211,52.75,1364.5004325100108
212,53.0,1168.977875258016
213,53.25,1345.772061816558
214,53.5,1214.551214425885
215,53.75,1065.2838426397084
216,54.0,1371.0195002331561
217,54.25,1394.180285129656
218,54.5,1352.3769089375642
219,54.75,1325.0289995013457
220,55.0,1243.4215550974936
221,55.25,1396.1435809165741
222,55.5,1537.510800387216
223,55.75,1383.2135318356536
224,56.0,1583.4097045568983
225,56.25,1557.8474702229666
226,56.5,1463.8173335775864
227,56.75,1403.0622136888132
228,57.0,1605.7519180500306
229,57.25,1508.7261761639259
230,57.5,1492.9241201001578
231,57.75,1532.7524684061063
232,58.0,1344.247829311624
233,58.25,1468.6189497849612
234,58.5,1330.109994464376
235,58.75,1607.0758639946312
236,59.0,1439.5966837209344
237,59.25,1440.3337252738106
238,59.5,1280.3427182680784
239,59.75,1303.551161633425
240,60.0,1461.0588841246285
241,60.25,1488.8405575535867
242,60.5,1461.5785538233824
243,60.75,1592.1564193966785
244,61.0,1502.5838913291875
245,61.25,1633.4428043251623
246,61.5,1554.5420243279132
247,61.75,1511.070402960409
248,62.0,1442.6260548679318
249,62.25,1381.9798895207302
250,62.5,1494.8452675624192
251,62.75,1303.5123342659567
252,63.0,1391.1592669170814
253,63.25,1306.0757930343148
254,63.5,1246.478785955643
255,63.75,1339.1138934256505
256,64.0,1164.6021580322665
257,64.25,1154.0031989758988
258,64.5,1068.618494308225
259,64.75,1068.4320360244087
260,65.0,1078.8234964798366
261,65.25,638.4534114442804
262,65.5,637.5643870442125
263,65.75,577.8803614933929
264,66.0,1056.5126042234258
265,66.25,1165.1292064067793
266,66.5,1259.7233767426014
267,66.75,1188.2588954599898
268,67.0,1362.1966544829997
269,67.25,1350.6500950763907
270,67.5,1207.6887183226763
271,67.75,1209.9821326933031
272,68.0,1246.250999885691
273,68.25,1287.970742847107
274,68.5,1202.8885800628143
275,68.75,1217.9724229660148
276,69.0,1155.6197716654788
277,69.25,1213.4340006783418
278,69.5,1228.0053763312537
279,69.75,1070.8994961985202
280,70.0,1061.4491113521635
281,70.25,1223.4838932183488
282,70.5,1063.876618186483
283,70.75,1271.8752908799636
284,71.0,783.721194128599
285,71.25,1065.8218833956682
286,71.5,1072.018508534113
287,71.75,1210.934361455992
288,72.0,1209.31173388513
289,72.25,1202.344314495557
290,72.5,1231.3350241734936
291,72.75,1289.8034349274978
292,73.0,1334.087262032998
293,73.25,1333.3160343241566
294,73.5,1277.6895742422541
295,73.75,1490.146243717669
296,74.0,1446.3563166235226
297,74.25,1350.3339257841753
298,74.5,1525.2811659328677
299,74.75,1351.889855820159
300,75.0,1181.0264798447877
301,75.25,1232.1631854730738
302,75.5,1272.7054331325025
303,75.75,1306.8276778061238
304,76.0,1406.3834340197398
305,76.25,1338.4557173742794
306,76.5,1401.9239468378712
307,76.75,1330.9757403561946
308,77.0,1338.8166711522972
309,77.25,1409.0479373238236
310,77.5,1531.1999479258416
311,77.75,1463.6079509455162
312,78.0,1512.5780925931492
313,78.25,1501.4629529921492
314,78.5,1507.4595458898782
315,78.75,1495.2740245249108
316,79.0,1473.8029019550274
317,79.25,1222.1670024420275
318,79.5,1198.7758298111482
319,79.75,1053.6444827611303
320,80.0,1047.5309956997846
321,80.25,1263.1523485671921
322,80.5,1165.113753020902
323,80.75,1083.257931769043
324,81.0,1071.0317455253744
325,81.25,1061.4791668350465
326,81.5,1148.128390646485
327,81.75,1072.8188094506947
328,82.0,1159.163270884967
329,82.25,1154.989068318201
330,82.5,1248.6044256608473
331,82.75,1193.8222066756703
332,83.0,1362.1339982023715
333,83.25,1329.4102031024202
334,83.5,1488.1286255225377
335,83.75,1389.4123543449537
336,84.0,1335.4250140347096
337,84.25,1397.2356679889374
338,84.5,1268.9485511705846
339,84.75,1310.321409132643
340,85.0,1436.0763190611444
341,85.25,1290.865433508336
342,85.5,1220.70868833133
343,85.75,1249.1246023464287
344,86.0,1137.6848744010535
345,86.25,1074.9158575816161
346,86.5,1075.619500841305
347,86.75,1067.3495660966314
348,87.0,1069.9013413898858
349,87.25,1069.5294654271565
350,87.5,1066.7242250632758
351,87.75,1075.203806443017
352,88.0,1065.6444842627873
353,88.25,1222.865950668769
354,88.5,1236.7702911176711
355,88.75,1376.4569945692704
356,89.0,1545.358299810165
357,89.25,1392.3458138047577
358,89.5,1258.8042346853128
359,89.75,1336.1305251160595
360,90.0,1476.7412351606963
361,90.25,1297.5445731557002
362,90.5,1354.1865933021716
363,90.75,1517.2362823762776
364,91.0,1502.5675839323535
365,91.25,1577.7403495086357
366,91.5,1418.442068342657
367,91.75,1342.614752011486
368,92.0,1420.4477968020544
369,92.25,1369.3926938695804
370,92.5,1296.0081378674015
371,92.75,1491.7903454994287
372,93.0,1389.792567317877
373,93.25,1426.6886482722791
374,93.5,1519.072914628074
375,93.75,1548.9982739383308
376,94.0,1296.1892687197821
377,94.25,1331.3849008137788
378,94.5,1390.3234349956376
379,94.75,1302.2885222243196
380,95.0,1156.0286430557946
381,95.25,735.338255287091
382,95.5,722.6755016477593
383,95.75,1067.1857172589976
384,96.0,1064.5748512144887
385,96.25,1172.9552292252536
386,96.5,1059.3417964411963
387,96.75,1171.5628869338188
388,97.0,1212.3691939435582
389,97.25,1152.001666676544
390,97.5,1241.3842858726173
391,97.75,1242.8363698231144
392,98.0,1157.3199294465294
393,98.25,1148.422449914616
394,98.5,1225.7162992659
395,98.75,1156.5521476862914
396,99.0,1235.9347953970178
397,99.25,1152.949362977332
398,99.5,1462.7091808142807
399,99.75,1158.2904590085514
400,100.0,1150.7968707170162
401,100.25,874.6511630643679
402,100.5,635.9512222048438
403,100.75,625.2329405755683
404,101.0,1067.0403937198707
405,101.25,1207.6891026230878
406,101.5,1215.3974388192676
407,101.75,1222.2275637282664
408,102.0,1234.7696668279216
409,102.25,1236.1768775523162
410,102.5,1180.1676539567068
411,102.75,688.720463186833
412,103.0,519.1216395665683
413,103.25,1071.6207047059838
414,103.5,1150.6141641253619
415,103.75,1243.4240036216654
416,104.0,1384.218054941828
417,104.25,1264.3162410051475
418,104.5,1365.4682737695427
419,104.75,1352.0595561704247
420,105.0,1321.9911249966885
421,105.25,1356.5158257082012
422,105.5,1206.840578143276
423,105.75,1345.65725667825
424,106.0,1188.0117967785982
425,106.25,1250.0983794983438
426,106.5,1243.4910024013145
427,106.75,1248.6630982789197
428,107.0,1201.3878803110115
429,107.25,1171.5587136221063
430,107.5,753.6499067771393
431,107.75,1067.371142615597
432,108.0,1065.1978814392435
433,108.25,1153.0269459794322
434,108.5,1162.0517651686278
435,108.75,1382.501618474687
436,109.0,1310.3899200969404
437,109.25,1358.8415667362947
438,109.5,1505.2809580600124
439,109.75,1339.0382056215583
440,110.0,1229.2706890208362
441,110.25,1240.9284520108445
442,110.5,1185.8913568208955
443,110.75,1343.2429813341842
444,111.0,1460.7107847582206
445,111.25,1500.4179629431692
446,111.5,1550.134248164843
447,111.75,1478.173756451297
448,112.0,1427.4580874732583
449,112.25,1551.4124595225746
450,112.5,1647.5485553007693
451,112.75,1331.9709186489852
452,113.0,1371.3434752284118
453,113.25,1304.5339947828354
454,113.5,1345.853695893271
455,113.75,1056.8741870873275
456,114.0,1064.3351059325566
457,114.25,1070.673638728896
458,114.5,1063.6155924683287
459,114.75,1065.0012010735197
460,115.0,1071.283199362712
461,115.25,1065.989527008068
462,115.5,1068.685683461781
463,115.75,641.3378163627525
464,116.0,1075.1868114764875
465,116.25,1063.8712930283145
466,116.5,1066.0791072342847
467,116.75,803.5762440082761
468,117.0,1145.392224945046
469,117.25,1232.4086057210027
470,117.5,1204.7799335980383
471,117.75,1055.5252981556243
472,118.0,1240.103587693556
473,118.25,1193.9734932896959
474,118.5,1211.6934669405591
475,118.75,1236.2531972868883
476,119.0,1070.3012979547802
477,119.25,1067.3124986745092
478,119.5,1139.7156330048267
479,119.75,1160.7053955194158
480,120.0,1315.0634348749707
481,120.25,1281.823449342332
482,120.5,1249.8446567115748
483,120.75,1392.496615984262
484,121.0,1484.4886227837842
485,121.25,1343.6567710119343
486,121.5,1363.7682618076808
487,121.75,1335.9861764931034
488,122.0,1172.5336451241988
489,122.25,1516.1161762414192
490,122.5,1379.64178732605
491,122.75,1506.6160530250856
492,123.0,1186.5280607234688
493,123.25,1171.7035278230946
494,123.5,1149.5598006087312
495,123.75,1152.4611490879759
496,124.0,1099.6333753455706
497,124.25,1228.2670413100855
498,124.5,1157.8371890235533
499,124.75,1253.747758973267
500,125.0,1369.2613508458498
501,125.25,1450.659236930687
502,125.5,1226.5992276799423
503,125.75,1310.7105017503243
504,126.0,1331.5700109666977
505,126.25,1185.1538631719704
506,126.5,1260.2338090346357
507,126.75,1152.072605606035
508,127.0,1151.3052268938445
509,127.25,1163.4614814773915
510,127.5,1169.0285857748127
511,127.75,1156.3701384414424
512,128.0,1160.0291387639204
513,128.25,580.8519190837436
514,128.5,634.3670382069145
515,128.75,636.8493891289587
516,129.0,1213.135789734388
517,129.25,1232.6553558470064
518,129.5,1226.5560284110302
519,129.75,1169.7712915980571
520,130.0,1331.1916851334859
521,130.25,1273.449338864985
522,130.5,1484.4480319887082
523,130.75,1200.7909188899393
524,131.0,1348.2504324868387
525,131.25,1385.357021851603
526,131.5,1314.1910784820573
527,131.75,1220.428303911114
528,132.0,1240.3077164360743
529,132.25,1191.316389365618
530,132.5,1348.840311795515
531,132.75,1509.5754950874573
532,133.0,1525.2502573754057
533,133.25,1541.936848482292
534,133.5,1362.5880312729096
535,133.75,1159.4977311922908
536,134.0,1144.9429025523884
537,134.25,1133.4522908937226
538,134.5,1190.8974916494785
539,134.75,1270.8610491273969
540,135.0,1227.1642707854708
541,135.25,1147.812630929632
542,135.5,1323.5044151065833
543,135.75,1355.0430667520102
544,136.0,1369.9753967025918
545,136.25,1511.7290342690012
546,136.5,1411.235521370881
547,136.75,1539.1905045140545
548,137.0,1480.119978290193
549,137.25,1659.3885880982357
550,137.5,1400.620441968208
551,137.75,1352.1161997113534
552,138.0,789.2377328621483
553,138.25,1387.0472129357843
554,138.5,1345.8774987807533
555,138.75,1532.5680359043213
556,139.0,1345.0566115219754
557,139.25,1184.4881322773817
558,139.5,1201.9044138623715
559,139.75,1291.2294165896997
560,140.0,1417.782667599747
561,140.25,1346.849641561917
562,140.5,1259.574553507004
563,140.75,1375.5695044981248
564,141.0,1240.9729217286247
565,141.25,1151.85562698688
566,141.5,1361.5820389189707
567,141.75,1306.6963433920766
568,142.0,1349.3611278521028
569,142.25,1374.7573353697258
570,142.5,1468.1075720878023
571,142.75,1322.2135460971078
572,143.0,1453.766796331219
573,143.25,1514.8259683853892
574,143.5,1328.6384972806263
575,143.75,1176.2963241750317
576,144.0,1209.9647028228133
577,144.25,1188.2473612560646
578,144.5,1273.9253627808594
579,144.75,1224.2179136131788
580,145.0,1174.6286272652387
581,145.25,1158.626895820045
582,145.5,1072.6919863136482
583,145.75,1070.4763597504104
584,146.0,1211.7822442773504
585,146.25,1487.715596161046
586,146.5,1352.2980669196904
587,146.75,1381.37461543465
588,147.0,1355.7117697184733
589,147.25,1432.131000246166
590,147.5,1466.5288948665814
591,147.75,1568.1777637324408
592,148.0,1480.1230259340434
593,148.25,1272.7212914148554
594,148.5,1294.0530234247738
595,148.75,1268.1728727559562
596,149.0,1378.9382791468258
597,149.25,1549.153424229753
598,149.5,1314.743072997914
599,149.75,1365.3266055175422
600,150.0,1194.1287948026513
601,150.25,1223.4538853761026
602,150.5,1298.9144849274317
603,150.75,1375.8888010102528
604,151.0,1330.9844906702199
605,151.25,1208.7921924929929
606,151.5,1334.6254485702275
607,151.75,1428.4335345918607
608,152.0,1505.2242818441578
